Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered
,Laos,19.85627,102.495496,19,0,14
,Latvia,56.8796,24.6032,962,19,627
,Lebanon,33.8547,35.8623,886,26,236
,Lesotho,-29.609988,28.233608,1,0,0
,Liberia,6.428055,-9.429499,215,20,105
,Libya,26.3351,17.228331,64,3,28
,Liechtenstein,47.14,9.55,82,1,55
,Lithuania,55.1694,23.8813,1511,54,934
,Luxembourg,49.8153,6.1296,3915,103,3665
,MS Zaandam,,,9,2,0
,Madagascar,-18.766947,46.869107,230,0,108
,Malawi,-13.254308,34.301525,63,3,24
,Malaysia,4.210484,101.975766,6819,112,5351
,Maldives,3.2028,73.2207,982,4,45
,Mali,17.570692,-3.996166,779,46,436
,Malta,35.9375,14.3754,522,6,443
,Mauritania,21.0079,-10.9408,20,2,7
,Mauritius,-20.348404,57.552152,332,10,322
,Mexico,23.6345,-102.5528,42595,4477,28475
,Moldova,47.4116,28.3699,5553,194,2228
,Monaco,43.7333,7.4167,96,4,87
,Mongolia,46.8625,103.8467,98,0,15
,Montenegro,42.708678,19.37439,324,9,309
,Morocco,31.7917,-7.0926,6607,190,3310
,Mozambique,-18.665695,35.529562,115,0,35
,Namibia,-22.9576,18.4904,16,0,12
,Nepal,28.1667,84.25,249,0,35
,Netherlands,52.1326,5.2913,43481,5590,0
,New Zealand,-40.9006,174.886,1498,21,1421
,Nicaragua,12.865416,-85.207229,25,8,7
,Niger,17.607789,8.081666,876,50,677
,Nigeria,9.082,8.6753,5162,167,1180
,North Macedonia,41.6086,21.7453,1723,95,1235
,Norway,60.472,8.4689,8196,232,32
,Oman,21.512583,55.923255,4341,18,1303
,Pakistan,30.3753,69.3451,35788,770,9695
,Panama,8.538,-80.7821,9118,260,6080
,Papua New Guinea,-6.314993,143.95555,8,0,8
,Paraguay,-23.4425,-58.4438,754,11,184
,Peru,-9.19,-75.0152,80604,2267,25151
,Philippines,12.879721,121.774017,11876,790,2337
,Poland,51.9194,19.1451,17615,883,6696
,Portugal,39.3999,-8.2245,28319,1184,3198
,Qatar,25.3548,51.1839,28272,14,3356
,Romania,45.9432,24.9668,16247,1053,9053
,Russia,61.52401,105.318756,252245,2305,53530
,Rwanda,-1.9403,29.8739,287,0,168
,Saint Kitts and Nevis,17.357822,-62.782998,15,0,14
,Saint Lucia,13.9094,-60.9789,18,0,18
,Saint Vincent and the Grenadines,12.9843,-61.2872,17,0,12
,San Marino,43.9424,12.4578,648,41,172
,Sao Tome and Principe,0.18636,6.613081,235,7,4
,Saudi Arabia,23.885942,45.079162,46869,283,19051
,Senegal,14.4974,-14.4524,2189,23,842
,Serbia,44.0165,21.0059,10374,224,4084
,Seychelles,-4.6796,55.492,11,0,10
,Sierra Leone,8.460555,-11.779889,408,26,97
,Singapore,1.2833,103.8333,26098,21,5973
,Slovakia,48.669,19.699,1477,27,1112
,Slovenia,46.1512,14.9955,1464,103,267
,Somalia,5.152149,46.199616,1284,53,135
,South Africa,-30.5595,22.9375,12739,238,5676
,South Sudan,6.877,31.307,203,0,3
,Sri Lanka,7.873054,80.771797,925,9,445
,Sudan,12.8628,30.2176,1818,90,198
,Suriname,3.9193,-56.0278,10,1,9
,Sweden,60.128161,18.643501,28582,3529,4971
,Switzerland,46.8182,8.2275,30463,1872,27100
,Syria,34.802075,38.996815,48,3,29
,Taiwan*,23.7,121,440,7,383
,Tajikistan,38.861034,71.276093,907,29,0
,Tanzania,-6.369028,34.888822,509,21,183
,Thailand,15.870032,100.992541,3018,56,2850
,Timor-Leste,-8.874217,125.727539,24,0,21
,Togo,8.6195,0.8248,238,11,96
,Trinidad and Tobago,10.6918,-61.2225,116,8,107
,Tunisia,33.886917,9.537499,1032,45,770
,Turkey,38.9637,35.2433,144749,4007,104030
,Uganda,1.373333,32.290275,160,0,63
,Ukraine,48.3794,31.1656,16847,456,4143
,United Arab Emirates,23.424076,53.847818,21084,208,6930
,United Kingdom,55.3781,-3.436,233151,33614,0
,Uruguay,-32.5228,-55.7658,724,19,547
,Uzbekistan,41.377491,64.585262,2645,11,2136
,Venezuela,6.4238,-66.5897,455,10,220
,Vietnam,14.058324,108.277199,312,0,260
,West Bank and Gaza,31.9522,35.2332,375,2,310
,Western Sahara,24.2155,-12.8858,6,0,6
,Yemen,15.552727,48.516388,85,12,1
,Zambia,-13.133897,27.849332,654,7,124
,Zimbabwe,-19.015438,29.154857,37,4,13
